cod_ibge,COD_idf,indice,pesos
3205200,d2_c1_i5,"0,9571983591",46073
3205200,d2_c1,"0,9498144249",46073
3205200,d2_c2_i1,"0,6937685846",46073
3205200,d2_c2_i2,"0,4704707746",46073
3205200,d2_c2_i3,"0,07225489983",46073
3205200,d2_c2_i4,"0,07225489983",46073
3205200,d2_c2,"0,3271872897",46073
3205200,d2,"0,6385008573",46073
3205200,d3_c1_i1,"0,9044993814",46073
3205200,d3_c1_i2,"0,3040392421",46073
3205200,d3_c1,"0,6042693117",46073
3205200,d3_c2_i1,"0,1617216157",46073
3205200,d3_c2_i2,"0,9996093157",46073
3205200,d3_c2,"0,5806654657",46073
3205200,d3_c3_i1,"0,07950426497",46073
3205200,d3_c3_i2,"0,004297527836",46073
3205200,d3_c3,"0,0419008964",46073
3205200,d3,"0,4089452246",46073
3205200,d4_c1_i1,"0,8816660517",46073
3205200,d4_c1_i2,"0,6447594036",46073
3205200,d4_c1_i3,"0,8265144445",46073
3205200,d4_c1,"0,7843132999",46073
3205200,d4_c2_i1,"0,7133896208",46073
3205200,d4_c2_i2,"0,5167451653",46073
3205200,d4_c2_i3,"0,4144075706",46073
3205200,d4_c2,"0,5481807856",46073
3205200,d4_c3_i1,"0,7133896208",46073
3205200,d4_c3_i2,"0,5167451653",46073
3205200,d4_c3,"0,6150673931",46073
3205200,d4_c4_i1,"0,634840362",46073
3205200,d4_c4,"0,634840362",46073
3205200,d4,"0,6456004601",46073
3205200,d5_c1_i1,"0,9999782953",46073
3205200,d5_c1_i2,"0,9999782953",46073
3205200,d5_c1_i3,"0,9996744297",46073
3205200,d5_c1,"0,9998770068",46073
3205200,d5_c2_i1,"0,9565906279",46073
3205200,d5_c2_i2,"0,9929025677",46073
3205200,d5_c2_i3,"0,9873244634",46073
3205200,d5_c2,"0,9789392196",46073
3205200,d5_c3_i1,"0,901417316",46073
3205200,d5_c3_i2,"0,9678336553",46073
3205200,d5_c3,"0,9346254856",46073
3205200,d5,"0,9711472374",46073
3205200,d6_c2_i1,"0,8352397283",46073
3205200,d6_c2,"0,8352397283",46073
3205200,d6_c3_i1,"0,9921646083",46073
3205200,d6_c3,"0,9921646083",46073
3205200,d6_c4_i1,"0,973867558",46073
3205200,d6_c4_i2,"0,9833742105",46073
3205200,d6_c4,"0,9786208842",46073
3205200,d6_c5_i1,"0,9952249691",46073
3205200,d6_c5,"0,9608555987",46073
3205200,d6_c6_i1,"0,9023723222",46073
3205200,d6_c6_i2,"0,9946823519",46073
3205200,d6_c6,"0,9485273371",46073
3205200,d6_c7_i1,"0,948147505",46073
3205200,d6_c7_i2,"0,9854578604",46073
3205200,d6_c7,"0,9668026827",46073
3205200,d6_c8_i1,"0,752023962",46073
3205200,d6_c8_i2,"0,8191565559",46073
3205200,d6_c8,"0,7855902589",46073
3205200,d6,"0,9334751373",46073
3205200,idf,"0,7278772231",46073
3205002,d1_c1_i1,"0,7419326831",69106
3205002,d1_c1_i2,"0,5375510086",69106
3205002,d1_c1_i3,"0,4850953608",69106
3205002,d1_c1,"0,5881930175",69106
3205002,d1_c2_i1,"0,7791508697",69106
3205002,d1_c2_i2,"0,8610540329",69106
3205002,d1_c2_i3,"0,9976123636",69106
3205002,d1_c2,"0,8792724221",69106
3205002,d1_c3_i1,"0,2340317773",69106
3205002,d1_c3_i2,"0,5028506931",69106
3205002,d1_c3,"0,3684412352",69106
3205002,d1_c4_i2,"0,9986542413",69106
3205002,d1_c4_i3,"0,9776575116",69106
3205002,d1_c4,"0,9921039177",69106
3205002,d1_c5_i1,"0,9803345585",69106
3205002,d1_c5_i2,"0,9979451857",69106
3205002,d1_c5,"0,9891398721",69106
3205002,d1_c6_i1,"0,07942870373",69106
3205002,d1_c6_i2,"0,7389951668",69106
3205002,d1_c6,"0,4092119353",69106
3205002,d1_c7_i1,"0,9998552948",69106
3205002,d1_c7,"0,9998552948",69106
3205002,d1,"0,7466025278",69106
3205002,d2_c1_i1,"0,9005151506",69106
3205002,d2_c1_i2,"0,9274882065",69106
3205002,d2_c1_i3,"0,9536943247",69106
3205002,d2_c1_i4,"0,9681069661",69106
3205002,d2_c1_i5,"0,9491505803",69106
3205002,d2_c1,"0,9397910456",69106
3205002,d2_c2_i1,"0,6680606604",69106
3205002,d2_c2_i2,"0,4490926982",69106
3205002,d2_c2_i3,"0,04212369404",69106
3205002,d2_c2_i4,"0,04212369404",69106
3205002,d2_c2,"0,3003501867",69106
3205002,d2,"0,6200706162",69106
3205002,d3_c1_i1,"0,9102393425",69106
3205002,d3_c1_i2,"0,2499782942",69106
3205002,d3_c1,"0,5801088183",69106
3205002,d3_c2_i1,"0,1684658351",69106
3205002,d3_c2_i2,"0,9992041212",69106
3205002,d3_c2,"0,5838349781",69106
3205002,d3_c3_i1,"0,1015541342",69106
3205002,d3_c3_i2,"0,007698318525",69106
3205002,d3_c3,"0,05462622638",69106
3205002,d3,"0,4061900076",69106
3205002,d4_c1_i1,"0,9478627037",69106
3205002,d4_c1_i2,"0,5320522096",69106
3205002,d4_c1_i3,"0,7311376726",69106
3205002,d4_c1,"0,7370175286",69106
3205002,d4_c2_i1,"0,8250079588",69106
3205002,d4_c2_i2,"0,426562093",69106
3205002,d4_c2_i3,"0,498480595",69106
3205002,d4_c2,"0,5833502156",69106
3205002,d4_c3_i1,"0,8250079588",69106
3205002,d4_c3_i2,"0,426562093",69106
3205002,d4_c3,"0,6257850259",69106
3205002,d4_c4_i1,"0,5247011837",69106
3205002,d4_c4,"0,5247011837",69106
3205002,d4,"0,6177134885",69106
3205002,d5_c1_i1,"0,999971059",69106
3205002,d5_c1_i2,"0,9999565884",69106
3205002,d5_c1_i3,"0,9995514138",69106
3205002,d5_c1,"0,9998263537",69106
3205002,d5_c2_i1,"0,9590918299",69106
3205002,d5_c2_i2,"0,9914189795",69106
3205002,d5_c2_i3,"0,9854281828",69106
3205002,d5_c2,"0,9786463308",69106
3205002,d5_c3_i1,"0,9013110294",69106
3205002,d5_c3_i2,"0,9681214366",69106
3205002,d5_c3,"0,934716233",69106
3205002,d5,"0,9710629725",69106
3205002,d6_c2_i1,"0,8252828987",69106
3205002,d6_c2,"0,8252828987",69106
3205002,d6_c3_i1,"0,9977570689",69106
3205002,d6_c3,"0,9977570689",69106
3205002,d6_c4_i1,"0,973576824",69106
3205002,d6_c4_i2,"0,9896825167",69106
3205002,d6_c4,"0,9816296704",69106
3205002,d6_c5_i1,"0,9961942523",69106
3205002,d6_c5,"0,9660666223",69106
3205002,d6_c6_i1,"0,9630278123",69106
3205002,d6_c6_i2,"0,9958614303",69106
3205002,d6_c6,"0,9794446213",69106
3205002,d6_c7_i1,"0,9634908691",69106
3205002,d6_c7_i2,"0,9853847712",69106
3205002,d6_c7,"0,9744378202",69106
3205002,d6_c8_i1,"0,9058403033",69106
3205002,d6_c8_i2,"0,9233351663",69106
3205002,d6_c8,"0,9145877348",69106
3205002,d6,"0,9549008046",69106
3205002,idf,"0,7194234028",69106
3204906,d1_c1_i1,"0,7871126869",25948
3204906,d1_c1_i2,"0,6130722984",25948
3204906,d1_c1_i3,"0,5601202405",25948
3204906,d1_c1,"0,6534350753",25948
3204906,d1_c2_i1,"0,8562895021",25948
3204906,d1_c2_i2,"0,8595267458",25948
3204906,d1_c2_i3,"0,9954139047",25948
3204906,d1_c2,"0,9037433842",25948
3204906,d1_c3_i1,"0,3227223678",25948
3204906,d1_c3_i2,"0,5958455372",25948
3204906,d1_c3,"0,4592839525",25948
3204906,d1_c4_i2,"0,9989594574",25948
3204906,d1_c4_i3,"0,9738322799",25948
3204906,d1_c4,"0,9909305791",25948
3204906,d1_c5_i1,"0,9814629259",25948
3204906,d1_c5_i2,"0,997995992",25948
3204906,d1_c5,"0,9897294589",25948
3204906,d1_c6_i1,"0,4392246031",25948
3204906,d1_c6_i2,"0,8948281178",25948
3204906,d1_c6,"0,6670263604",25948
3204906,d1_c7_i1,"0,9708648065",25948
3204906,d1_c7,"0,9708648065",25948
3204906,d1,"0,8050019453",25948
3204906,d2_c1_i1,"0,8879682442",25948
3204906,d2_c1_i2,"0,9029212271",25948
3204906,d2_c1_i3,"0,9505934947",25948
3204906,d2_c1_i4,"0,9614613843",25948
3204906,d2_c1_i5,"0,9466240173",25948
3204906,d2_c1,"0,9299136735",25948
3204906,d2_c2_i1,"0,6573531679",25948
3204906,d2_c2_i2,"0,4647757053",25948
3204906,d2_c2_i3,"0,08806073686",25948
3204906,d2_c2_i4,"0,08806073686",25948
3204906,d2_c2,"0,3245625867",25948
3204906,d2,"0,6272381301",25948
3204906,d3_c1_i1,"0,9157931247",25948
3204906,d3_c1_i2,"0,3217203638",25948
3204906,d3_c1,"0,6187567443",25948
3204906,d3_c2_i1,"0,1894172961",25948
3204906,d3_c2_i2,"0,9497841838",25948
3204906,d3_c2,"0,5696007399",25948
3204906,d3_c3_i1,"0,08297363959",25948
3204906,d3_c3_i2,"0,008748265762",25948
3204906,d3_c3,"0,04586095267",25948
3204906,d3,"0,4114061456",25948
3204906,d4_c1_i1,"0,9700940342",25948
3204906,d4_c1_i2,"0,6605904116",25948
3204906,d4_c1_i3,"0,8896639433",25948
3204906,d4_c1,"0,8401161297",25948
3204906,d4_c2_i1,"0,8608370587",25948
3204906,d4_c2_i2,"0,5687528904",25948
3204906,d4_c2_i3,"0,553144751",25948
3204906,d4_c2,"0,6609115667",25948
3204906,d4_c3_i1,"0,8608370587",25948
3204906,d4_c3_i2,"0,5687528904",25948
3204906,d4_c3,"0,7147949746",25948
3204906,d4_c4_i1,"0,6495298289",25948
3204906,d4_c4,"0,6495298289",25948
3204906,d4,"0,716338125",25948
3204906,d5_c1_i1,"0,9999614614",25948
3204906,d5_c1_i2,"0,9999614614",25948
3204906,d5_c1_i3,"0,9997687683",25948
3204906,d5_c1,"0,9998972304",25948
3204906,d5_c2_i1,"0,9636195468",25948
3204906,d5_c2_i2,"0,9941421304",25948
3204906,d5_c2_i3,"0,986665639",25948
3204906,d5_c2,"0,9814757721",25948
3204906,d5_c3_i1,"0,9209572992",25948
3204906,d5_c3_i2,"0,9577231386",25948
3204906,d5_c3,"0,9393402189",25948
3204906,d5,"0,9735710738",25948
3204906,d6_c2_i1,"0,879065824",25948
3204906,d6_c2,"0,879065824",25948
3204906,d6_c3_i1,"0,99749499",25948
3204906,d6_c3,"0,99749499",25948
3204906,d6_c4_i1,"0,7062972098",25948
3204906,d6_c4_i2,"0,9682056421",25948
3204906,d6_c4,"0,8372514259",25948
3204906,d6_c5_i1,"0,9891321104",25948
3204906,d6_c5,"0,8411823647",25948
3204906,d6_c6_i1,"0,8444196084",25948
3204906,d6_c6_i2,"0,8781408972",25948
3204906,d6_c6,"0,8612802528",25948
3204906,d6_c7_i1,"0,9545244335",25948
3204906,d6_c7_i2,"0,9801140743",25948
3204906,d6_c7,"0,9673192539",25948
3204906,d6_c8_i1,"0,5445891784",25948
3204906,d6_c8_i2,"0,5701402806",25948
3204906,d6_c8,"0,5573647295",25948
3204906,d6,"0,8676198551",25948
3204906,idf,"0,7335292125",25948
3204054,d1_c1_i1,"0,7682394925",5044
3204054,d1_c1_i2,"0,5979381443",5044
3204054,d1_c1_i3,"0,5416336241",5044
3204054,d1_c1,"0,635937087",5044
3204054,d1_c2_i1,"0,8360428232",5044
3204054,d1_c2_i2,"0,828112609",5044
3204054,d1_c2_i3,"0,9982157018",5044
3204054,d1_c2,"0,8874570447",5044
3204054,d1_c3_i1,"0,3193893735",5044
3204054,d1_c3_i2,"0,5455987312",5044
3204054,d1_c3,"0,4324940523",5044
3204054,d1_c4_i2,"0,9970261697",5044
3204054,d1_c4_i3,"0,9694686757",5044
3204054,d1_c4,"0,9888316151",5044
3204054,d1_c5_i1,"0,9746233148",5044
3204054,d1_c5_i2,"0,996629659",5044
3204054,d1_c5,"0,9856264869",5044
3204054,d1_c6_i1,"0,2936161776",5044
3204054,d1_c6_i2,"0,6816019033",5044
3204054,d1_c6,"0,4876090404",5044
3204054,d1_c7_i1,"0,9994052339",5044
3204054,d1_c7,"0,9994052339",5044
3204054,d1,"0,7739086515",5044
3204054,d2_c1_i1,"0,7975812847",5044
3204054,d2_c1_i2,"0,8201823949",5044
3204054,d2_c1_i3,"0,8951229183",5044
3204054,d2_c1_i4,"0,9214908803",5044
3204054,d2_c1_i5,"0,8917525773",5044
3204054,d2_c1,"0,8652260111",5044
3204054,d2_c2_i1,"0,5678033307",5044
3204054,d2_c2_i2,"0,3794607454",5044
3204054,d2_c2_i3,"0,05789056305",5044
3204054,d2_c2_i4,"0,05789056305",5044
3204054,d2_c2,"0,2657613006",5044
3204054,d2,"0,5654936558",5044
3204054,d3_c1_i1,"0,8986915147",5044
3204054,d3_c1_i2,"0,2914353688",5044
3204054,d3_c1,"0,5950634417",5044
3204054,d3_c2_i1,"0,1695083267",5044
3204054,d3_c2_i2,"0,8992862807",5044
3204054,d3_c2,"0,5343973037",5044
3204054,d3_c3_i1,"0,07553528945",5044
3204054,d3_c3_i2,"0,008128469469",5044
3204054,d3_c3,"0,04183187946",5044
3204054,d3,"0,390430875",5044
3204054,d4_c1_i1,"0,9720459952",5044
3204054,d4_c1_i2,"0,6637589215",5044
3204054,d4_c1_i3,"0,881443299",5044
3204054,d4_c1,"0,8390827386",5044
3204054,d4_c2_i1,"0,8766851705",5044
3204054,d4_c2_i2,"0,4912767645",5044
3204054,d4_c2_i3,"0,5812846947",5044
3204054,d4_c2,"0,6497488766",5044
3204054,d4_c3_i1,"0,8766851705",5044
3204054,d4_c3_i2,"0,4912767645",5044
3204054,d4_c3,"0,6839809675",5044
3204054,d4_c4_i1,"0,6490880254",5044
3204054,d4_c4,"0,6490880254",5044
3204054,d4,"0,705475152",5044
3204054,d5_c1_i1,"0,9998017446",5044
3204054,d5_c1_i2,"0,9998017446",5044
3204054,d5_c1_i3,"0,9996034893",5044
3204054,d5_c1,"0,9997356595",5044
3204054,d5_c2_i1,"0,9670896114",5044
3204054,d5_c2_i2,"0,9936558287",5044
3204054,d5_c2_i3,"0,9841395718",5044
3204054,d5_c2,"0,9816283373",5044
3204054,d5_c3_i1,"0,912371134",5044
3204054,d5_c3_i2,"0,9773988898",5044
3204054,d5_c3,"0,9448850119",5044
3204054,d5,"0,9754163362",5044
3204054,d6_c2_i1,"0,8774781919",5044
3204054,d6_c2,"0,8774781919",5044
3204054,d6_c3_i1,"0,9964314036",5044
3204054,d6_c3,"0,9964314036",5044
3204054,d6_c4_i1,"0,9131641554",5044
3204054,d6_c4_i2,"0,9750198255",5044
3204054,d6_c4,"0,9440919905",5044
3204054,d6_c5_i1,"0,9908802538",5044
3204054,d6_c5,"0,8642942109",5044
3204054,d6_c6_i1,"0,9403251388",5044
3204054,d6_c6_i2,"0,9448850119",5044
3204054,d6_c6,"0,9426050753",5044
3204054,d6_c7_i1,"0,9879064235",5044
3204054,d6_c7_i2,"0,9894924663",5044
3204054,d6_c7,"0,9886994449",5044
3204054,d6_c8_i1,"0,7049960349",5044
3204054,d6_c8_i2,"0,7204599524",5044
3204054,d6_c8,"0,7127279937",5044
3204054,d6,"0,9157910389",5044
3204054,idf,"0,7210859516",5044
3203502,d1_c1_i1,"0,8018163471",4955
3203502,d1_c1_i2,"0,6512613522",4955
3203502,d1_c1_i3,"0,6004036327",4955
3203502,d1_c1,"0,6844937773",4955
3203502,d1_c2_i1,"0,8611503532",4955
3203502,d1_c2_i2,"0,8177598385",4955
3203502,d1_c2_i3,"0,9949545913",4955
3203502,d1_c2,"0,891288261",4955
3203502,d1_c3_i1,"0,331987891",4955
3203502,d1_c3_i2,"0,5790110999",4955
3203502,d1_c3,"0,4554994955",4955
3203502,d1_c4_i2,"0,9983854692",4955
3203502,d1_c4_i3,"0,9767911201",4955
3203502,d1_c4,"0,9917255298",4955
3203502,d1_c5_i1,"0,9812310797",4955
3203502,d1_c5_i2,"0,9975782038",4955
3203502,d1_c5,"0,9894046418",4955
3203502,d1_c6_i1,"0,3921291625",4955
3203502,d1_c6_i2,"0,8207870838",4955
3203502,d1_c6,"0,6064581231",4955
3203502,d1_c7_i1,"0,9973763875",4955
3203502,d1_c7,"0,9973763875",4955
3203502,d1,"0,802320888",4955
3203502,d2_c1_i1,"0,83370333",4955
3203502,d2_c1_i2,"0,8579212916",4955
3203502,d2_c1_i3,"0,9243188698",4955
3203502,d2_c1_i4,"0,9436932392",4955
3203502,d2_c1_i5,"0,9206861756",4955
3203502,d2_c1,"0,8960645812",4955
3203502,d2_c2_i1,"0,556407669",4955
3203502,d2_c2_i2,"0,3735620585",4955
3203502,d2_c2_i3,"0,05449041372",4955
3203502,d2_c2_i4,"0,05449041372",4955
3203502,d2_c2,"0,2597376387",4955
3203502,d2,"0,57790111",4955
3203502,d3_c1_i1,"0,8910191726",4955
3203502,d3_c1_i2,"0,2361251261",4955
3203502,d3_c1,"0,5635721493",4955
3203502,d3_c2_i1,"0,1695257316",4955
3203502,d3_c2_i2,"0,9870837538",4955
3203502,d3_c2,"0,5783047427",4955
3203502,d3_c3_i1,"0,06195761857",4955
3203502,d3_c3_i2,"0,005045408678",4955
3203502,d3_c3,"0,03350151362",4955
3203502,d3,"0,3917928019",4955
3203502,d4_c1_i1,"0,970332997",4955
3203502,d4_c1_i2,"0,5109989909",4955
3203502,d4_c1_i3,"0,7588294652",4955
3203502,d4_c1,"0,7467204844",4955
3203502,d4_c2_i1,"0,8839556004",4955
3203502,d4_c2_i2,"0,5227043391",4955
3203502,d4_c2_i3,"0,5915237134",4955
3203502,d4_c2,"0,6660612176",4955
3203502,d4_c3_i1,"0,8839556004",4955
3203502,d4_c3_i2,"0,5227043391",4955
3203502,d4_c3,"0,7033299697",4955
3203502,d4_c4_i1,"0,5025227043",4955
3203502,d4_c4,"0,5025227043",4955
3203502,d4,"0,654658594",4955
3203502,d5_c1_i1,"0,9997981837",4955
3203502,d5_c1_i2,"0,9997981837",4955
3203502,d5_c1_i3,"0,9995963673",4955
3203502,d5_c1,"0,9997309115",4955
3203502,d5_c2_i1,"0,9757820383",4955
3203502,d5_c2_i2,"0,9965691221",4955
3203502,d5_c2_i3,"0,990716448",4955
3203502,d5_c2,"0,9876892028",4955
3203502,d5_c3_i1,"0,9263370333",4955
3203502,d5_c3_i2,"0,9535822402",4955
3203502,d5_c3,"0,9399596367",4955
3203502,d5,"0,9757932504",4955
3203502,d6_c2_i1,"0,9063572149",4955
3203502,d6_c2,"0,9063572149",4955
3203502,d6_c3_i1,"0,9989909183",4955
3203502,d6_c3,"0,9989909183",4955
3203502,d6_c4_i1,"0,7983854692",4955
3203502,d6_c4_i2,"0,980827447",4955
3203502,d6_c4,"0,8896064581",4955
3203502,d6_c5_i1,"0,9814328961",4955
3203502,d6_c5,"0,9437941473",4955
3203502,d6_c6_i1,"0,8514631685",4955
3203502,d6_c6_i2,"0,8591321897",4955
3203502,d6_c6,"0,8552976791",4955
3203502,d6_c7_i1,"0,9596367306",4955
3203502,d6_c7_i2,"0,9905146317",4955
3203502,d6_c7,"0,9750756811",4955
3203502,d6_c8_i1,"0,8330978809",4955
3203502,d6_c8_i2,"0,8393541877",4955
3203502,d6_c8,"0,8362260343",4955
3203502,d6,"0,9256685166",4955
3203502,idf,"0,7213558601",4955
3201308,d1_c1_i1,"0,7529998791",57919
3201308,d1_c1_i2,"0,5625787738",57919
3201308,d1_c1_i3,"0,5099535558",57919
3201308,d1_c1,"0,6085107363",57919
3201308,d1_c2_i1,"0,8061430619",57919
3201308,d1_c2_i2,"0,8553497125",57919
3201308,d1_c2_i3,"0,9952174589",57919
3201308,d1_c2,"0,8855700778",57919
3201308,d1_c3_i1,"0,2514891486",57919
3201308,d1_c3_i2,"0,5267701445",57919
3201308,d1_c3,"0,3891296466",57919
3201308,d1_c4_i2,"0,9983079818",57919
3201308,d1_c4_i3,"0,9783145427",57919
3201308,d1_c4,"0,9922075082",57919
3201308,d1_c5_i1,"0,9761736218",57919
3201308,d1_c5_i2,"0,9976346277",57919
3201308,d1_c5,"0,9869041247",57919
3201308,d1_c6_i1,"0,09466668969",57919
3201308,d1_c6_i2,"0,7166214886",57919
3201308,d1_c6,"0,4056440892",57919
3201308,d1_c7_i1,"0,9997064866",57919
3201308,d1_c7,"0,9997064866",57919
3201308,d1,"0,752524667",57919
3201308,d2_c1_i1,"0,90093061",57919
3201308,d2_c1_i2,"0,9317149813",57919
3201308,d2_c1_i3,"0,9557312799",57919
3201308,d2_c1_i4,"0,9711493638",57919
3201308,d2_c1_i5,"0,9521400577",57919
3201308,d2_c1,"0,9423332585",57919
3201308,d2_c2_i1,"0,6449869646",57919
3201308,d2_c2_i2,"0,4211398677",57919
3201308,d2_c2_i3,"0,04692760579",57919
3201308,d2_c2_i4,"0,04692760579",57919
3201308,d2_c2,"0,289995511",57919
3201308,d2,"0,6161643847",57919
3201308,d3_c1_i1,"0,913120047",57919
3201308,d3_c1_i2,"0,2410089953",57919
3201308,d3_c1,"0,5770645211",57919
3201308,d3_c2_i1,"0,1547678655",57919
3201308,d3_c2_i2,"0,9989295395",57919
3201308,d3_c2,"0,5768487025",57919
3201308,d3_c3_i1,"0,07273951553",57919
3201308,d3_c3_i2,"0,004471762289",57919
3201308,d3_c3,"0,03860563891",57919
3201308,d3,"0,3975062875",57919
3201308,d4_c1_i1,"0,9428166923",57919
3201308,d4_c1_i2,"0,5302232428",57919
3201308,d4_c1_i3,"0,7274296863",57919
3201308,d4_c1,"0,7334898738",57919
3201308,d4_c2_i1,"0,7988570245",57919
3201308,d4_c2_i2,"0,4224347796",57919
3201308,d4_c2_i3,"0,4890968421",57919
3201308,d4_c2,"0,5701295487",57919
3201308,d4_c3_i1,"0,7988570245",57919
3201308,d4_c3_i2,"0,4224347796",57919
3201308,d4_c3,"0,610645902",57919
3201308,d4_c4_i1,"0,5229199399",57919
3201308,d4_c4,"0,5229199399",57919
3201308,d4,"0,6092963161",57919
3201308,d5_c1_i1,"0,9999827345",57919
3201308,d5_c1_i2,"0,9999827345",57919
3201308,d5_c1_i3,"0,9995165662",57919
3201308,d5_c1,"0,9998273451",57919
3201308,d5_c2_i1,"0,9402096031",57919
3201308,d5_c2_i2,"0,9928866175",57919
3201308,d5_c2_i3,"0,9871890053",57919
3201308,d5_c2,"0,9734284086",57919
3201308,d5_c3_i1,"0,894749564",57919
3201308,d5_c3_i2,"0,9643812911",57919
3201308,d5_c3,"0,9295654276",57919
3201308,d5,"0,9676070604",57919
3201308,d6_c2_i1,"0,8275177403",57919
3201308,d6_c2,"0,8275177403",57919
3201308,d6_c3_i1,"0,9945441047",57919
3201308,d6_c3,"0,9945441047",57919
3201308,d6_c4_i1,"0,9491185967",57919
3201308,d6_c4_i2,"0,9714256116",57919
3201308,d6_c4,"0,9602721041",57919
3201308,d6_c5_i1,"0,9916780331",57919
3201308,d6_c5,"0,9000155389",57919
3201308,d6_c6_i1,"0,840225142",57919
3201308,d6_c6_i2,"0,9783318082",57919
3201308,d6_c6,"0,9092784751",57919
3201308,d6_c7_i1,"0,9003608488",57919
3201308,d6_c7_i2,"0,9660042473",57919
3201308,d6_c7,"0,933182548",57919
3201308,d6_c8_i1,"0,7074535127",57919
3201308,d6_c8_i2,"0,7666914139",57919
3201308,d6_c8,"0,7370724633",57919
3201308,d6,"0,9077353718",57919
3201308,idf,"0,7084723479",57919
3201100,d1_c1_i1,"0,806344697",2112
3201100,d1_c1_i2,"0,6505681818",2112
3201100,d1_c1_i3,"0,6117424242",2112
3201100,d1_c1,"0,6895517677",2112
3201100,d1_c2_i1,"0,9133522727",2112
3201100,d1_c2_i2,"0,8821022727",2112
3201100,d1_c2_i3,"0,9966856061",2112
3201100,d1_c2,"0,9307133838",2112
3201100,d1_c3_i1,"0,2466856061",2112
3201100,d1_c3_i2,"0,6264204545",2112
3201100,d1_c3,"0,4365530303",2112
3201100,d1_c4_i2,"0,9990530303",2112
3201100,d1_c4_i3,"0,9763257576",2112
3201100,d1_c4,"0,9917929293",2112
3201100,d1_c5_i1,"0,9824810606",2112
3201100,d1_c5_i2,"0,9962121212",2112
3201100,d1_c5,"0,9893465909",2112
3201100,d1_c6_i1,"0,2267992424",2112
3201100,d1_c6_i2,"0,6751893939",2112
3201100,d1_c6,"0,4509943182",2112
3201100,d1,"0,7841360029",2112
3201100,d2_c1_i1,"0,9498106061",2112
3201100,d2_c1_i2,"0,9384469697",2112
3201100,d2_c1_i3,"0,9796401515",2112
3201100,d2_c1_i4,"0,9820075758",2112
3201100,d2_c1_i5,"0,978219697",2112
3201100,d2_c1,"0,965625",2112
3201100,d2_c2_i1,"0,6676136364",2112
3201100,d2_c2_i2,"0,4569128788",2112
3201100,d2_c2_i3,"0,07007575758",2112
3201100,d2_c2_i4,"0,07007575758",2112
3201100,d2_c2,"0,3161695076",2112
3201100,d2,"0,6408972538",2112
3201100,d3_c1_i1,"0,9214015152",2112
3201100,d3_c1_i2,"0,3049242424",2112
3201100,d3_c1,"0,6131628788",2112
3201100,d3_c2_i1,"0,1486742424",2112
3201100,d3_c2_i2,"0,974905303",2112
3201100,d3_c2,"0,5617897727",2112
3201100,d3_c3_i1,"0,0459280303",2112
3201100,d3_c3_i2,"0,004261363636",2112
3201100,d3_c3,"0,02509469697",2112
3201100,d3,"0,4000157828",2112
3201100,d4_c1_i1,"0,9900568182",2112
3201100,d4_c1_i2,"0,5392992424",2112
3201100,d4_c1_i3,"0,8574810606",2112
3201100,d4_c1,"0,7956123737",2112
3201100,d4_c2_i1,"0,8617424242",2112
3201100,d4_c2_i2,"0,3835227273",2112
3201100,d4_c2_i3,"0,3858901515",2112
3201100,d4_c2,"0,5437184343",2112
3201100,d4_c3_i1,"0,8617424242",2112
3201100,d4_c3_i2,"0,3835227273",2112
3201100,d4_c3,"0,6226325758",2112
3201100,d4_c4_i1,"0,537405303",2112
3201100,d4_c4,"0,537405303",2112
3201100,d4,"0,6248421717",2112
3201100,d5_c2_i1,"0,9810606061",2112
3201100,d5_c2_i2,"0,9985795455",2112
3201100,d5_c2_i3,"0,9947916667",2112
3201100,d5_c2,"0,9914772727",2112
3201100,d5_c3_i1,"0,9337121212",2112
3201100,d5_c3_i2,"0,9886363636",2112
3201100,d5_c3,"0,9611742424",2112
3201100,d5,"0,9842171717",2112
3201100,d6_c2_i1,"0,8873106061",2112
3201100,d6_c2,"0,8873106061",2112
3201100,d6_c4_i1,"0,9820075758",2112
3201100,d6_c4_i2,"0,9981060606",2112
3201100,d6_c4,"0,9900568182",2112
3201100,d6_c5_i1,"0,9990530303",2112
3201100,d6_c5,"0,9947916667",2112
3201100,d6_c6_i1,"0,96875",2112
3201100,d6_c6_i2,"0,9767992424",2112
3201100,d6_c6,"0,9727746212",2112
3201100,d6_c7_i1,"0,9981060606",2112
3201100,d6_c7_i2,"0,9981060606",2112
3201100,d6_c7,"0,9981060606",2112
3201100,d6_c8_i1,"0,9564393939",2112
3201100,d6_c8_i2,"0,9820075758",2112
3201100,d6_c8,"0,9692234848",2112
3201100,d6,"0,9765329072",2112
3201100,idf,"0,7351068817",2112
3204351,d1_c1_i1,"0,6908143939",2112
3204351,d1_c1_i2,"0,4379734848",2112
3204351,d1_c1_i3,"0,3664772727",2112
3204351,d1_c1,"0,4984217172",2112
3204351,d1_c2_i1,"0,8409090909",2112
3204351,d1_c2_i2,"0,9100378788",2112
3204351,d1_c2_i3,"0,9966856061",2112
3204351,d1_c2,"0,9158775253",2112
3204351,d1_c3_i1,"0,5336174242",2112
3204351,d1_c3_i2,"0,5838068182",2112
3204351,d1_c3,"0,5587121212",2112
3204351,d1_c4_i2,"0,9990530303",2112
3204351,d1_c4_i3,"0,9862689394",2112
3204351,d1_c4,"0,9951073232",2112
3204351,d1_c5_i1,"0,9772727273",2112
3204351,d1_c5_i2,"0,9981060606",2112
